#{"t_start": 1679047616.014276, "env_id": null}
r,l,t
123.651787,100,180.007728
121.977981,100,180.024689
260.547914,100,180.042988
260.542493,100,180.059547
260.546158,100,180.076139
161.788271,100,180.092997
161.818655,100,180.111368
123.446451,100,180.12822
260.547802,100,180.144951
161.800073,100,180.165035
161.81583,100,180.182706
123.430063,100,180.19978
260.554058,100,180.216771
121.986033,100,180.234441
121.957639,100,180.25136
121.975397,100,180.26816
161.821749,100,180.286155
121.98578,100,180.695817
121.993953,100,180.712917
121.967039,100,180.732465
260.540457,100,180.749111
260.540267,100,180.766639
161.78784,100,180.784175
260.549894,100,180.800729
161.815106,100,180.817566
121.93502,100,180.834331
122.015181,100,180.852054
161.822547,100,180.869083
260.552843,100,180.887537
121.97565,100,180.907676
122.014816,100,180.924668
122.007239,100,180.942314
121.997632,100,180.960041
260.537825,100,180.977783
123.393702,100,180.994662
260.527095,100,181.011319
260.544329,100,181.027894
161.814384,100,181.044662
121.954396,100,181.453638
123.397888,100,181.473039
121.982256,100,181.491337
121.965572,100,181.509322
260.557099,100,181.526695
121.979399,100,181.544318
161.791972,100,181.56122
123.431584,100,181.578309
121.997067,100,181.595883
121.937522,100,181.61278
121.972345,100,181.630021
121.950913,100,181.649736
123.693014,100,181.666314
123.651787,100,181.683218
123.84447,100,181.701119
260.53893,100,181.718797
161.818316,100,181.736419
123.380917,100,181.753496
123.519855,100,181.770519
122.013436,100,181.787272
161.807404,100,182.198845
161.806195,100,182.218471
123.66405,100,182.236353
161.820622,100,182.253154
260.548241,100,182.269867
123.552655,100,182.286621
123.404138,100,182.304278
260.551062,100,182.321051
260.54419,100,182.337724
260.548921,100,182.354394
121.998684,100,182.372871
260.541811,100,182.392461
123.432173,100,182.409595
123.508527,100,182.426529
260.542006,100,182.443875
161.81954,100,182.461459
260.548978,100,182.478079
161.810134,100,182.49484
123.420165,100,182.511566
260.542049,100,182.528085
123.60041,100,182.544786
121.990112,100,182.951709
122.007464,100,182.969637
123.84447,100,182.986643
161.814212,100,183.004079
123.40985,100,183.020707
122.010118,100,183.037566
123.341013,100,183.05529
123.39216,100,183.072635
122.022392,100,183.089706
123.693014,100,183.106646
121.982215,100,183.126211
121.992023,100,183.143364
123.368095,100,183.159938
123.771592,100,183.177216
123.378913,100,183.19465
161.802501,100,183.212406
260.552153,100,183.229706
260.551709,100,183.24644
123.370766,100,183.264329
260.538822,100,183.281435
123.562486,100,183.689538
123.501897,100,183.706734
260.558758,100,183.723321
122.008838,100,183.740491
260.555407,100,183.757093
123.399953,100,183.77399
123.373901,100,183.79047
123.451209,100,183.807225
121.947043,100,183.824095
161.811545,100,183.84089
161.808315,100,183.860354
121.974699,100,183.877553
123.564122,100,183.893947
123.639283,100,183.91154
123.609367,100,183.928558
123.583532,100,183.945892
260.556967,100,183.963038
122.032109,100,183.980436
121.999827,100,183.997852
123.597027,100,184.015089
161.814071,100,184.035187
161.811804,100,184.439308
161.812173,100,184.457532
260.544329,100,184.474863
260.551914,100,184.492217
122.015937,100,184.509053
122.034112,100,184.526937
260.554782,100,184.54411
123.771592,100,184.560626
122.022309,100,184.577815
123.515751,100,184.597923
123.602334,100,184.614524
121.986568,100,184.631492
121.976772,100,184.649458
121.986519,100,184.666887
161.810708,100,184.684171
123.461155,100,184.701231
161.816841,100,184.718076
161.816574,100,184.735278
161.818829,100,184.752679
123.626809,100,184.772148
260.552401,100,185.180088
260.530163,100,185.197394
260.536607,100,185.215558
123.477294,100,185.232626
122.033808,100,185.250317
122.002049,100,185.268462
161.821358,100,185.286248
161.81194,100,185.303225
161.818617,100,185.320024
260.534909,100,185.340593
161.809096,100,185.357441
161.817786,100,185.374975
122.022592,100,185.392285
260.548994,100,185.408889
122.028727,100,185.426034
260.531421,100,185.443358
161.786199,100,185.460674
123.469494,100,185.477346
260.535831,100,185.494295
260.532112,100,185.514708
161.79767,100,185.53234
260.526274,100,185.942821
123.493896,100,185.959732
122.019602,100,185.977852
123.425549,100,185.995103
161.792271,100,186.012657
123.379357,100,186.030148
121.981614,100,186.048206
122.026789,100,186.065162
161.819755,100,186.084756
123.609367,100,186.101506
123.426732,100,186.118159
161.817231,100,186.13492
161.820515,100,186.153887
123.484664,100,186.170504
123.552784,100,186.187322
260.552343,100,186.203963
122.019774,100,186.220822
122.011646,100,186.238032
260.531413,100,186.257729
260.533591,100,186.275056
123.970301,100,186.687493
260.520719,100,186.704914
123.501313,100,186.721514
260.549399,100,186.738227
161.804129,100,186.755095
123.560834,100,186.77155
260.549736,100,186.788249
121.985453,100,186.80509
260.547352,100,186.824534
260.539491,100,186.841061
260.531375,100,186.85757
122.011709,100,186.874752
123.471224,100,186.891587
123.405718,100,186.9081
260.532674,100,186.92575
161.823007,100,186.943333
123.452232,100,186.960011
161.812851,100,186.976703
161.811033,100,186.998318
123.424172,100,187.014842
260.531828,100,187.031693
161.790358,100,187.436987
260.535843,100,187.453632
260.551075,100,187.470723
161.806648,100,187.487784
161.815532,100,187.505718
161.813474,100,187.523138
161.814043,100,187.539925
121.97346,100,187.559432
161.804044,100,187.577199
260.550436,100,187.594424
260.545351,100,187.61177
260.547037,100,187.628264
260.546032,100,187.644826
161.81049,100,187.661938
260.529908,100,187.678613
260.541576,100,187.695569
121.969695,100,187.712781
161.817136,100,187.732814
122.008874,100,187.75011
123.277607,100,187.767095
161.815457,100,188.172737
122.012218,100,188.189501
122.013264,100,188.207225
260.534451,100,188.224631
122.036721,100,188.242326
161.792537,100,188.260131
161.815943,100,188.277574
123.609367,100,188.297669
260.539103,100,188.314416
123.84447,100,188.330922
260.553122,100,188.34738
260.535151,100,188.36382
122.026825,100,188.38072
260.551864,100,188.397066
123.732974,100,188.413426
260.530085,100,188.429898
260.53584,100,188.447181
260.552545,100,188.467106
260.537759,100,188.483721
161.816803,100,188.500608
260.557358,100,188.517852
260.539924,100,188.9237
161.793144,100,188.940732
122.030811,100,188.95786
161.814473,100,188.97523
122.029307,100,188.992814
260.487081,100,189.00994
260.545251,100,189.03168
123.609367,100,189.047982
122.008544,100,189.065418
121.912613,100,189.082187
161.814791,100,189.099253
260.555172,100,189.115831
121.9679,100,189.134186
260.467155,100,189.151266
260.540916,100,189.16842
123.5132,100,189.184954
122.043561,100,189.204876
123.531548,100,189.221328
161.801259,100,189.238874
260.553171,100,189.255916
161.783499,100,189.667261
161.790414,100,189.684046
260.542751,100,189.700578
161.822317,100,189.717273
161.814597,100,189.735043
122.046828,100,189.752859
121.950122,100,189.775409
260.553769,100,189.793147
123.732974,100,189.809984
123.732974,100,189.827787
161.820114,100,189.845363
123.62865,100,189.862638
260.542796,100,189.879384
123.603472,100,189.89589
260.553802,100,189.913707
121.993318,100,189.931169
161.816129,100,189.953679
260.537971,100,189.971123
122.028127,100,189.989068
161.790949,100,190.006512
161.791906,100,190.024027
260.538656,100,190.432981
121.954618,100,190.45039
161.822509,100,190.467783
161.816223,100,190.484654
260.547993,100,190.501491
260.552084,100,190.521948
260.543895,100,190.539236
260.552747,100,190.556157
161.812408,100,190.573588
123.502636,100,190.590224
123.558965,100,190.606869
123.489053,100,190.623447
123.61646,100,190.641171
122.039381,100,190.658876
161.820125,100,190.67644
260.558718,100,190.696448
161.804279,100,190.713161
161.812464,100,190.730053
122.044814,100,190.747114
161.811397,100,190.764022
260.520719,100,191.173333
122.012569,100,191.190452
161.78321,100,191.208271
260.548022,100,191.225071
260.552925,100,191.242457
123.646239,100,191.263041
123.62171,100,191.279542
161.817647,100,191.29745
161.805692,100,191.314883
161.802886,100,191.332427
123.389931,100,191.349335
123.670724,100,191.365866
122.037492,100,191.383615
121.990566,100,191.401077
161.793444,100,191.418225
123.425286,100,191.438735
161.808091,100,191.455477
123.493889,100,191.472431
260.536801,100,191.489575
260.55517,100,191.507031
260.559039,100,191.524166
123.399854,100,191.938787
161.805033,100,191.956316
260.547102,100,191.973043
260.553505,100,191.989604
161.822273,100,192.009356
121.997722,100,192.026059
161.807102,100,192.042716
121.984372,100,192.059458
123.698493,100,192.075922
122.044835,100,192.093575
260.541839,100,192.11092
122.020847,100,192.128817
260.548976,100,192.145306
122.006022,100,192.163027
260.551632,100,192.183553
260.537818,100,192.200113
260.509911,100,192.217644
260.55706,100,192.234634
122.011769,100,192.252242
260.554121,100,192.269781
123.738748,100,192.678185
161.818194,100,192.6952
123.603912,100,192.711755
122.007401,100,192.728616
260.529989,100,192.74804
161.823308,100,192.764805
123.636842,100,192.781925
161.755566,100,192.799432
260.553085,100,192.816254
121.985713,100,192.833638
161.820016,100,192.850583
123.587595,100,192.867736
121.948452,100,192.884638
260.543368,100,192.901152
161.814692,100,192.922047
260.548846,100,192.938651
260.524427,100,192.955195
161.820008,100,192.973242
122.022977,100,192.990641
123.771592,100,193.007638
121.992524,100,193.025283
260.5597,100,193.434825
122.029376,100,193.45194
123.607311,100,193.468788
260.539675,100,193.48864
121.984879,100,193.50605
260.544698,100,193.52326
260.558549,100,193.540319
161.801869,100,193.557353
260.553734,100,193.574984
161.816754,100,193.592248
123.449566,100,193.609501
122.023264,100,193.626257
260.548535,100,193.64303
121.967827,100,193.66266
122.003512,100,193.680329
260.552909,100,193.697822
123.565584,100,193.715015
121.9902,100,193.731898
161.823095,100,193.748589
161.788867,100,193.765267
123.434213,100,194.170295
260.544004,100,194.187709
260.544329,100,194.204956
161.814029,100,194.224452
260.546054,100,194.24125
123.702341,100,194.257686
123.747521,100,194.275227
260.548523,100,194.292425
161.821758,100,194.309386
122.001728,100,194.326097
161.819248,100,194.342839
260.550465,100,194.359248
122.018201,100,194.376158
121.967632,100,194.395757
122.015536,100,194.413356
121.970147,100,194.431031
122.002367,100,194.448629
260.553723,100,194.465662
260.547549,100,194.482229
123.673854,100,194.498971
260.544122,100,194.515879
161.813211,100,194.922767
161.790011,100,194.940346
123.941571,100,194.960356
123.71518,100,194.97755
260.558362,100,194.995144
122.002677,100,195.012846
123.518872,100,195.029909
123.700383,100,195.047476
161.81947,100,195.064501
260.558296,100,195.081089
161.811915,100,195.097909
123.910957,100,195.11463
260.543747,100,195.133913
161.786605,100,195.150906
123.362423,100,195.167401
260.54523,100,195.184895
123.472506,100,195.202016
161.819361,100,195.219274
121.922694,100,195.236736
161.82289,100,195.253886
